,batting_team,bowling_team,wicket_fallen,score,target,runs_prev_5,wick_prev_5,balls_left,venue,req
76986,KKR,MI,2,43,217,39.0,2.0,89,Eden Gardens,174
30641,KKR,KXIP,2,35,119,38.45717232572607,1.3591565436626174,93,Eden Gardens,84
26238,RCB,MI,8,146,184,35.0,2.0,4,Dr DY Patil Sports Academy,38
56161,RR,RCB,3,65,190,28.0,3.0,62,M Chinnaswamy Stadium,125
36516,DC,HDC,5,128,157,51.0,1.0,22,Feroz Shah Kotla,29
63906,KKR,KXIP,1,59,183,49.0,1.0,81,Eden Gardens,124
26219,RCB,MI,7,124,184,27.0,2.0,23,Dr DY Patil Sports Academy,60
68226,MI,KKR,2,75,174,49.0,1.0,72,Wankhede Stadium,99
66624,KXIP,RPS,0,31,152,38.45717232572607,1.3591565436626174,94,"Punjab Cricket Association Stadium, Mohali",121
19527,RCB,HDC,4,85,143,36.0,2.0,45,Others,58
38321,DC,PWI,1,29,146,38.45717232572607,1.3591565436626174,99,Subrata Roy Sahara Stadium,117
632,SRH,GL,1,70,135,46.0,1.0,75,"Rajiv Gandhi International Stadium, Uppal",65
65334,RR,RCB,3,79,180,29.0,1.0,48,Maharashtra Cricket Association Stadium,101
20975,KKR,RR,1,27,168,38.45717232572607,1.3591565436626174,97,Others,141
21783,KXIP,RR,7,138,183,26.0,4.0,18,"Punjab Cricket Association Stadium, Mohali",45
62749,RCB,KKR,0,14,111,38.45717232572607,1.3591565436626174,111,M Chinnaswamy Stadium,97
33695,KKR,PWI,0,3,118,38.45717232572607,1.3591565436626174,118,Dr DY Patil Sports Academy,115
71816,RCB,DC,2,74,138,50.0,0.0,67,Others,64
25283,RCB,RR,5,119,130,38.0,3.0,37,Sawai Mansingh Stadium,11
41220,KKR,MI,3,73,182,40.0,1.0,52,Eden Gardens,109
77931,KKR,RR,4,147,144,47.0,1.0,12,Eden Gardens,-3
8817,DC,CSK,1,131,169,33.0,1.0,39,"MA Chidambaram Stadium, Chepauk",38
17323,RCB,KKR,0,28,173,38.45717232572607,1.3591565436626174,93,Others,145
28075,RCB,CSK,1,9,183,38.45717232572607,1.3591565436626174,115,"MA Chidambaram Stadium, Chepauk",174
7498,RR,HDC,1,47,214,38.45717232572607,1.3591565436626174,94,"Rajiv Gandhi International Stadium, Uppal",167
68359,GL,RPS,2,116,195,44.0,2.0,54,Maharashtra Cricket Association Stadium,79
27645,PWI,KTK,2,59,148,28.0,1.0,66,Dr DY Patil Sports Academy,89
2740,DC,MI,6,93,142,31.0,0.0,28,Wankhede Stadium,49
57356,KXIP,DC,1,78,164,45.0,1.0,75,Feroz Shah Kotla,86
21993,RR,HDC,2,112,148,45.0,1.0,46,Others,36
39081,RR,DC,0,74,152,39.0,0.0,56,Feroz Shah Kotla,78
10471,KXIP,RCB,1,60,143,43.0,1.0,71,"Punjab Cricket Association Stadium, Mohali",83
20795,CSK,DC,3,142,185,48.0,1.0,37,Feroz Shah Kotla,43
38277,RR,RCB,5,115,189,30.0,3.0,22,Sawai Mansingh Stadium,74
54670,MI,KXIP,2,49,168,43.0,1.0,84,Wankhede Stadium,119
2875,RPS,SRH,4,142,176,45.0,2.0,14,Maharashtra Cricket Association Stadium,34
34499,MI,RCB,1,24,185,38.45717232572607,1.3591565436626174,97,"MA Chidambaram Stadium, Chepauk",161
43276,KKR,CSK,1,4,190,38.45717232572607,1.3591565436626174,111,"MA Chidambaram Stadium, Chepauk",186
53236,SRH,KXIP,7,114,193,24.0,2.0,16,Others,79
58915,CSK,KXIP,1,56,226,38.45717232572607,1.3591565436626174,95,Wankhede Stadium,170
2623,GL,KKR,5,145,187,46.0,2.0,31,Eden Gardens,42
67661,GL,RCB,1,82,180,51.0,1.0,73,Others,98
81587,DC,RCB,1,49,154,38.45717232572607,1.3591565436626174,92,M Chinnaswamy Stadium,105
70874,DC,MI,6,96,206,35.0,3.0,42,Others,110
61930,SRH,MI,4,104,157,30.0,1.0,30,Wankhede Stadium,53
29314,RCB,KKR,1,139,171,47.0,1.0,33,Eden Gardens,32
23567,KXIP,KKR,2,204,200,56.0,1.0,10,Eden Gardens,-4
18873,KXIP,CSK,0,5,116,38.45717232572607,1.3591565436626174,112,Others,111
83375,KKR,RCB,3,89,219,46.0,0.0,52,Eden Gardens,130
67847,KKR,RPS,5,139,160,42.0,2.0,14,Maharashtra Cricket Association Stadium,21
16927,CSK,RR,2,125,140,48.0,0.0,19,Others,15
3270,KKR,RPS,1,117,182,70.0,0.0,51,Maharashtra Cricket Association Stadium,65
65699,RPS,MI,1,90,121,30.0,1.0,50,Wankhede Stadium,31
42930,DC,KKR,2,25,162,38.45717232572607,1.3591565436626174,102,Subrata Roy Sahara Stadium,137
23569,RCB,DC,0,1,184,38.45717232572607,1.3591565436626174,118,Feroz Shah Kotla,183
26877,RCB,KTK,3,85,161,37.0,1.0,58,Others,76
15559,RR,HDC,7,142,141,44.0,1.0,2,Others,-1
18462,RR,DC,4,79,150,47.0,1.0,45,Others,71
66452,KKR,SRH,2,112,142,36.0,2.0,29,"Rajiv Gandhi International Stadium, Uppal",30
11064,RCB,RR,2,4,197,38.45717232572607,1.3591565436626174,109,Sawai Mansingh Stadium,193
80766,DC,KXIP,2,77,175,47.0,1.0,73,Others,98
78171,SRH,RCB,2,199,222,65.0,0.0,7,M Chinnaswamy Stadium,23
65198,CSK,MI,2,75,187,42.0,1.0,67,Wankhede Stadium,112
18455,RR,DC,3,74,150,48.0,0.0,52,Others,76
32109,RCB,KTK,0,0,125,38.45717232572607,1.3591565436626174,119,M Chinnaswamy Stadium,125
29036,RR,KXIP,4,62,195,23.0,2.0,59,"Punjab Cricket Association Stadium, Mohali",133
83381,KKR,RCB,4,97,219,49.0,1.0,46,Eden Gardens,122
33435,HDC,PWI,3,109,136,30.0,1.0,28,Dr DY Patil Sports Academy,27
9402,KXIP,RCB,4,117,126,24.0,1.0,18,M Chinnaswamy Stadium,9
83723,SRH,KKR,0,91,164,57.0,0.0,73,"Rajiv Gandhi International Stadium, Uppal",73
77759,RR,MI,2,153,177,58.0,1.0,23,Wankhede Stadium,24
7910,CSK,KKR,1,104,147,33.0,0.0,38,"MA Chidambaram Stadium, Chepauk",43
40155,KXIP,RR,4,60,177,35.0,3.0,65,"Punjab Cricket Association Stadium, Mohali",117
1424,GL,RPS,3,128,171,32.0,2.0,32,Others,43
53474,RCB,KKR,3,127,150,30.0,1.0,17,Others,23
12206,HDC,RCB,0,18,156,38.45717232572607,1.3591565436626174,100,M Chinnaswamy Stadium,138
7249,RR,KXIP,4,152,166,52.0,0.0,21,Sawai Mansingh Stadium,14
12454,RR,MI,1,23,145,38.45717232572607,1.3591565436626174,95,Sawai Mansingh Stadium,122
25694,KKR,RR,2,42,132,26.0,2.0,84,Eden Gardens,90
23512,KXIP,KKR,1,94,200,45.0,1.0,65,Eden Gardens,106
77124,SRH,DC,1,92,190,53.0,0.0,61,Feroz Shah Kotla,98
57886,RCB,KKR,5,133,195,41.0,4.0,18,Eden Gardens,62
37535,PWI,CSK,5,112,164,42.0,1.0,27,"MA Chidambaram Stadium, Chepauk",52
85661,KXIP,CSK,4,184,172,48.0,1.0,18,Others,-12
27007,MI,DC,2,67,95,28.0,0.0,47,Feroz Shah Kotla,28
46528,DC,MI,0,144,161,42.0,0.0,30,Feroz Shah Kotla,17
21789,KXIP,RR,8,141,183,26.0,3.0,12,"Punjab Cricket Association Stadium, Mohali",42
5395,KKR,KXIP,6,152,167,37.0,3.0,3,"Punjab Cricket Association Stadium, Mohali",15
61468,KKR,SRH,2,74,176,44.0,2.0,72,Others,102
71281,DC,SRH,0,8,158,38.45717232572607,1.3591565436626174,113,Others,150
83221,DC,MI,1,49,174,33.0,1.0,80,Feroz Shah Kotla,125
3393,GL,RCB,3,116,134,54.0,1.0,45,M Chinnaswamy Stadium,18
28134,RCB,CSK,3,72,183,40.0,0.0,57,"MA Chidambaram Stadium, Chepauk",111
11690,MI,KXIP,9,188,189,44.0,6.0,0,Wankhede Stadium,1
41810,CSK,KKR,2,105,158,46.0,2.0,47,Eden Gardens,53
12673,CSK,HDC,3,135,147,34.0,1.0,10,"Rajiv Gandhi International Stadium, Uppal",12
66876,SRH,MI,1,37,142,23.0,0.0,78,"Rajiv Gandhi International Stadium, Uppal",105
66502,GL,MI,1,34,143,38.45717232572607,1.3591565436626174,91,Wankhede Stadium,109
62743,RCB,KKR,0,3,111,38.45717232572607,1.3591565436626174,115,M Chinnaswamy Stadium,108
1260,MI,RCB,4,31,142,24.0,2.0,76,M Chinnaswamy Stadium,111
46715,CSK,RR,1,80,185,46.0,0.0,67,"MA Chidambaram Stadium, Chepauk",105
81922,CSK,KKR,2,43,114,30.0,2.0,82,Others,71
9162,DC,MI,4,94,162,49.0,1.0,46,Dr DY Patil Sports Academy,68
82745,SRH,DC,0,37,164,37.0,0.0,89,"Rajiv Gandhi International Stadium, Uppal",127
80949,RR,RCB,2,160,164,48.0,0.0,12,Sawai Mansingh Stadium,4
35508,KXIP,PWI,1,8,166,38.45717232572607,1.3591565436626174,103,Subrata Roy Sahara Stadium,158
67762,KKR,RPS,2,42,160,38.45717232572607,1.3591565436626174,94,Maharashtra Cricket Association Stadium,118
23870,MI,CSK,1,61,165,30.0,1.0,67,"MA Chidambaram Stadium, Chepauk",104
36456,DC,HDC,3,40,157,33.0,2.0,79,Feroz Shah Kotla,117
44476,CSK,KXIP,0,35,138,33.0,0.0,86,"Punjab Cricket Association Stadium, Mohali",103
10588,DC,KKR,6,68,133,30.0,2.0,52,Eden Gardens,65
32948,KXIP,KTK,4,160,178,45.0,2.0,18,Others,18
28202,KXIP,HDC,0,9,165,38.45717232572607,1.3591565436626174,113,"Rajiv Gandhi International Stadium, Uppal",156
45953,MI,RR,6,64,179,26.0,2.0,39,Sawai Mansingh Stadium,115
50726,MI,SRH,4,178,178,77.0,0.0,5,Wankhede Stadium,0
39992,PWI,KKR,1,26,150,38.45717232572607,1.3591565436626174,101,Eden Gardens,124
28847,MI,PWI,3,114,118,31.0,1.0,6,Wankhede Stadium,4
40403,RCB,HDC,0,74,181,40.0,0.0,64,M Chinnaswamy Stadium,107
48778,KKR,RR,2,101,132,36.0,0.0,43,Eden Gardens,31
17756,RCB,CSK,7,119,129,42.0,4.0,11,Others,10
65176,CSK,MI,2,46,187,46.0,1.0,88,Wankhede Stadium,141
56719,KKR,MI,0,30,141,38.45717232572607,1.3591565436626174,97,Others,111
67363,RPS,RCB,5,151,185,54.0,2.0,14,Maharashtra Cricket Association Stadium,34
65768,KKR,DC,0,53,98,23.0,0.0,71,Eden Gardens,45
64367,KXIP,SRH,0,12,185,38.45717232572607,1.3591565436626174,110,"Rajiv Gandhi International Stadium, Uppal",173
21889,MI,CSK,3,131,180,35.0,2.0,34,Others,49
62645,RR,MI,1,53,187,49.0,1.0,88,Wankhede Stadium,134
8824,DC,CSK,2,139,169,35.0,2.0,32,"MA Chidambaram Stadium, Chepauk",30
52744,RCB,MI,3,47,115,30.0,0.0,65,Others,68
55801,RCB,KXIP,6,100,198,50.0,2.0,36,M Chinnaswamy Stadium,98
19846,DC,KXIP,2,27,142,38.45717232572607,1.3591565436626174,98,"Punjab Cricket Association Stadium, Mohali",115
54737,MI,KXIP,5,128,168,39.0,2.0,18,Wankhede Stadium,40
46401,RCB,RR,3,82,117,25.0,2.0,48,M Chinnaswamy Stadium,35
54015,DC,MI,2,97,125,45.0,1.0,33,Others,28
1389,GL,RPS,1,94,171,50.0,1.0,66,Others,77
42478,DC,KXIP,0,71,141,51.0,0.0,76,Others,70
4203,RPS,GL,4,47,161,36.0,1.0,78,Maharashtra Cricket Association Stadium,114
9060,KKR,KXIP,5,103,178,49.0,0.0,27,"Punjab Cricket Association Stadium, Mohali",75
12062,CSK,RR,0,4,211,38.45717232572607,1.3591565436626174,117,"MA Chidambaram Stadium, Chepauk",207
41392,PWI,RR,3,25,170,38.45717232572607,1.3591565436626174,96,Sawai Mansingh Stadium,145
3071,RCB,KKR,8,48,131,24.0,5.0,67,Eden Gardens,83
30282,RR,MI,0,8,94,38.45717232572607,1.3591565436626174,103,Sawai Mansingh Stadium,86
6803,DC,RR,0,0,129,38.45717232572607,1.3591565436626174,116,Feroz Shah Kotla,129
38983,RCB,KKR,4,86,190,32.0,1.0,33,Eden Gardens,104
3278,KKR,RPS,1,129,182,54.0,0.0,43,Maharashtra Cricket Association Stadium,53
23888,MI,CSK,3,78,165,29.0,2.0,51,"MA Chidambaram Stadium, Chepauk",87
19511,RCB,HDC,3,69,143,36.0,2.0,61,Others,74
77259,RR,CSK,4,112,188,28.0,2.0,40,Sawai Mansingh Stadium,76
81461,SRH,MI,0,18,142,38.45717232572607,1.3591565436626174,107,"Rajiv Gandhi International Stadium, Uppal",124
15379,KXIP,RCB,1,73,145,40.0,1.0,56,Others,72
84692,RCB,DC,5,121,193,36.0,3.0,33,Feroz Shah Kotla,72
85986,DC,SRH,4,154,171,52.0,2.0,12,Others,17
11528,RR,KKR,4,74,147,32.0,2.0,57,Eden Gardens,73
8886,RCB,HDC,1,43,165,35.0,1.0,85,"Rajiv Gandhi International Stadium, Uppal",122
13032,CSK,MI,2,38,165,38.0,1.0,87,Others,127
74566,SRH,CSK,4,147,186,66.0,0.0,16,"Rajiv Gandhi International Stadium, Uppal",39
66651,KXIP,RPS,0,64,152,35.0,0.0,67,"Punjab Cricket Association Stadium, Mohali",88
2954,GL,KXIP,3,84,188,38.0,1.0,57,Others,104
44664,PWI,RR,0,2,145,38.45717232572607,1.3591565436626174,117,Subrata Roy Sahara Stadium,143
38602,PWI,HDC,4,88,177,25.0,2.0,41,Subrata Roy Sahara Stadium,89
67007,KKR,KXIP,2,97,138,34.0,2.0,55,"Punjab Cricket Association Stadium, Mohali",41
2114,KXIP,SRH,3,57,159,38.0,1.0,71,"Rajiv Gandhi International Stadium, Uppal",102
85993,DC,SRH,6,162,171,48.0,3.0,5,Others,9
85625,KXIP,CSK,2,127,172,33.0,2.0,47,Others,45
29216,CSK,MI,8,140,164,29.0,4.0,9,Wankhede Stadium,24
68630,RCB,SRH,4,141,194,52.0,2.0,25,"Rajiv Gandhi International Stadium, Uppal",53
32764,DC,CSK,2,56,176,26.0,2.0,74,"MA Chidambaram Stadium, Chepauk",120
70049,KXIP,RCB,4,157,175,47.0,1.0,8,"Punjab Cricket Association Stadium, Mohali",18
33338,KTK,RR,2,97,97,53.0,1.0,77,Others,0
61632,MI,DC,0,17,190,38.45717232572607,1.3591565436626174,102,Feroz Shah Kotla,173
19690,HDC,KKR,7,143,161,31.0,4.0,7,Dr DY Patil Sports Academy,18
67997,RPS,SRH,1,6,118,38.45717232572607,1.3591565436626174,106,"Rajiv Gandhi International Stadium, Uppal",112
20693,RCB,RR,0,75,92,35.0,0.0,67,M Chinnaswamy Stadium,17
74466,SRH,CSK,1,0,186,38.45717232572607,1.3591565436626174,114,"Rajiv Gandhi International Stadium, Uppal",186
1197,KKR,KXIP,2,139,170,33.0,1.0,39,Eden Gardens,31
13952,KXIP,RCB,2,95,168,34.0,1.0,41,Others,73
30837,RR,PWI,4,136,143,46.0,1.0,7,Sawai Mansingh Stadium,7
15136,RR,CSK,3,70,164,30.0,1.0,53,Others,94
76437,SRH,DC,2,107,166,26.0,1.0,37,"Rajiv Gandhi International Stadium, Uppal",59
65544,CSK,MI,1,42,202,29.0,1.0,77,Eden Gardens,160
43518,MI,RCB,0,4,156,38.45717232572607,1.3591565436626174,108,M Chinnaswamy Stadium,152
70353,DC,SRH,1,72,146,41.0,0.0,68,"Rajiv Gandhi International Stadium, Uppal",74
39686,KXIP,RCB,2,121,158,48.0,0.0,37,M Chinnaswamy Stadium,37
62560,DC,KXIP,0,42,118,34.0,0.0,83,Feroz Shah Kotla,76
51773,MI,CSK,1,40,192,38.45717232572607,1.3591565436626174,93,Feroz Shah Kotla,152
52156,CSK,MI,6,50,148,28.0,3.0,66,Eden Gardens,98
16225,DC,KKR,1,103,154,34.0,0.0,38,Others,51
21217,DC,HDC,1,40,171,38.45717232572607,1.3591565436626174,91,Others,131
7871,CSK,KKR,0,57,147,44.0,0.0,76,"MA Chidambaram Stadium, Chepauk",90
49351,RR,DC,0,18,154,38.45717232572607,1.3591565436626174,103,Sawai Mansingh Stadium,136
72981,SRH,MI,0,14,155,38.45717232572607,1.3591565436626174,109,"Rajiv Gandhi International Stadium, Uppal",141
45382,RR,KXIP,4,119,124,34.0,0.0,9,Sawai Mansingh Stadium,5
76711,RCB,SRH,0,2,155,38.45717232572607,1.3591565436626174,119,"Rajiv Gandhi International Stadium, Uppal",153
4608,DC,GL,3,179,208,66.0,2.0,31,Feroz Shah Kotla,29
36715,KKR,KXIP,2,70,134,25.0,0.0,59,Eden Gardens,64
28870,KKR,KTK,0,22,132,38.45717232572607,1.3591565436626174,103,Eden Gardens,110
21432,CSK,KXIP,6,131,136,25.0,2.0,5,"MA Chidambaram Stadium, Chepauk",5
41117,PWI,RCB,6,102,173,29.0,2.0,35,Subrata Roy Sahara Stadium,71
57899,RCB,KKR,5,155,195,55.0,2.0,5,Eden Gardens,40
81932,CSK,KKR,2,48,114,21.0,1.0,72,Others,66
24506,HDC,CSK,4,108,138,41.0,1.0,22,Others,30
63682,RR,SRH,3,53,201,23.0,1.0,67,Others,148
52709,RCB,MI,1,17,115,38.45717232572607,1.3591565436626174,100,Others,98
35036,KXIP,RR,0,22,191,38.45717232572607,1.3591565436626174,101,Sawai Mansingh Stadium,169
25441,HDC,KXIP,1,37,174,38.45717232572607,1.3591565436626174,90,Others,137
82304,DC,KKR,2,97,183,40.0,1.0,57,Eden Gardens,86
66396,KKR,SRH,0,38,142,29.0,0.0,82,"Rajiv Gandhi International Stadium, Uppal",104
9158,DC,MI,4,88,162,47.0,1.0,50,Dr DY Patil Sports Academy,74
36813,RCB,RR,2,57,195,46.0,2.0,81,M Chinnaswamy Stadium,138
62255,KXIP,SRH,5,116,150,45.0,1.0,18,"Punjab Cricket Association Stadium, Mohali",34
1053,MI,SRH,2,77,158,37.0,1.0,65,Wankhede Stadium,81
27830,RCB,HDC,9,139,175,52.0,4.0,3,"Rajiv Gandhi International Stadium, Uppal",36
51365,MI,KXIP,2,41,183,41.0,2.0,89,Others,142
52413,RCB,DC,2,76,145,28.0,1.0,58,Others,69
82860,MI,RCB,0,56,179,38.45717232572607,1.3591565436626174,92,Wankhede Stadium,123
13124,RR,RCB,0,1,133,38.45717232572607,1.3591565436626174,117,Others,132
38429,MI,KXIP,0,31,168,28.0,0.0,88,"Punjab Cricket Association Stadium, Mohali",137
13433,KKR,KXIP,0,1,158,38.45717232572607,1.3591565436626174,115,Others,157
85061,DC,CSK,6,83,186,20.0,4.0,53,Others,103
54044,CSK,SRH,0,2,145,38.45717232572607,1.3591565436626174,117,Others,143
66839,SRH,MI,1,4,142,38.45717232572607,1.3591565436626174,113,"Rajiv Gandhi International Stadium, Uppal",138
36450,DC,HDC,3,33,157,31.0,2.0,85,Feroz Shah Kotla,124
3304,KKR,RPS,1,178,182,53.0,0.0,20,Maharashtra Cricket Association Stadium,4
38038,KXIP,MI,3,132,163,43.0,1.0,16,Wankhede Stadium,31
65907,GL,KXIP,4,146,161,38.0,2.0,23,"Punjab Cricket Association Stadium, Mohali",15
21598,CSK,RCB,1,33,171,22.0,0.0,78,M Chinnaswamy Stadium,138
16054,KXIP,RR,4,30,211,27.0,2.0,79,Others,181
39764,PWI,MI,2,40,120,27.0,2.0,79,Subrata Roy Sahara Stadium,80
85220,KKR,KXIP,0,3,186,38.45717232572607,1.3591565436626174,114,Others,183
15972,HDC,CSK,3,69,178,62.0,0.0,72,Others,109
21078,RCB,MI,0,3,151,38.45717232572607,1.3591565436626174,115,Others,148
20757,CSK,DC,2,85,185,58.0,1.0,72,Feroz Shah Kotla,100
40301,MI,CSK,1,105,173,44.0,0.0,44,Wankhede Stadium,68
32658,RCB,RR,1,70,146,49.0,1.0,77,Sawai Mansingh Stadium,76
7299,DC,HDC,1,52,142,39.0,1.0,82,"Rajiv Gandhi International Stadium, Uppal",90
63658,RR,SRH,2,35,201,38.45717232572607,1.3591565436626174,90,Others,166
71625,GL,MI,4,157,172,46.0,1.0,24,Others,15
78950,RR,KKR,1,60,179,39.0,1.0,74,Eden Gardens,119
17694,RCB,CSK,3,46,129,28.0,1.0,72,Others,83
16724,KXIP,HDC,0,40,168,38.45717232572607,1.3591565436626174,96,Others,128
20156,CSK,HDC,5,108,190,38.0,1.0,31,"MA Chidambaram Stadium, Chepauk",82
57600,KKR,CSK,1,66,154,36.0,1.0,75,Eden Gardens,88
53459,RCB,KKR,2,114,150,37.0,0.0,32,Others,36
9472,HDC,CSK,1,78,144,48.0,0.0,62,"MA Chidambaram Stadium, Chepauk",66
29663,RR,KTK,1,96,109,48.0,1.0,42,Sawai Mansingh Stadium,13
26166,RCB,MI,2,68,184,39.0,1.0,71,Dr DY Patil Sports Academy,116
34262,CSK,RCB,2,16,175,38.45717232572607,1.3591565436626174,95,Wankhede Stadium,159
34677,RCB,CSK,7,92,205,31.0,4.0,42,"MA Chidambaram Stadium, Chepauk",113
76956,KKR,MI,0,4,217,38.45717232572607,1.3591565436626174,119,Eden Gardens,213
21540,MI,KKR,3,132,155,48.0,2.0,21,Others,23
48446,DC,KKR,2,121,136,52.0,0.0,21,Others,15
2608,GL,KKR,4,121,187,40.0,1.0,46,Eden Gardens,66
38149,KKR,HDC,4,97,126,32.0,1.0,30,Others,29
56666,KXIP,SRH,4,165,205,40.0,2.0,37,"Rajiv Gandhi International Stadium, Uppal",40
46917,DC,KXIP,0,4,171,38.45717232572607,1.3591565436626174,109,Others,167
72870,CSK,KKR,2,90,207,27.0,2.0,60,"MA Chidambaram Stadium, Chepauk",117
21166,RCB,MI,2,129,151,43.0,1.0,27,Others,22
28348,DC,PWI,0,67,187,60.0,0.0,82,Dr DY Patil Sports Academy,120
37811,CSK,RR,3,147,146,42.0,2.0,0,"MA Chidambaram Stadium, Chepauk",-1
72626,KKR,RCB,2,71,182,59.0,2.0,83,Eden Gardens,111
12668,CSK,HDC,3,124,147,34.0,1.0,15,"Rajiv Gandhi International Stadium, Uppal",23
47736,KKR,CSK,4,182,200,57.0,1.0,5,"MA Chidambaram Stadium, Chepauk",18
70732,SRH,KXIP,1,76,179,33.0,1.0,62,"Punjab Cricket Association Stadium, Mohali",103
60083,SRH,RCB,2,124,166,31.0,1.0,34,M Chinnaswamy Stadium,42
13560,RCB,HDC,4,66,184,32.0,2.0,51,Others,118
3308,KKR,RPS,2,179,182,50.0,1.0,16,Maharashtra Cricket Association Stadium,3
29711,PWI,CSK,4,43,142,32.0,4.0,80,"MA Chidambaram Stadium, Chepauk",99
76338,CSK,RCB,4,106,131,24.0,1.0,22,Maharashtra Cricket Association Stadium,25
31468,PWI,MI,2,38,160,32.0,1.0,80,Dr DY Patil Sports Academy,122
47461,RR,SRH,2,82,144,40.0,1.0,42,Sawai Mansingh Stadium,62
62819,CSK,SRH,1,28,192,38.45717232572607,1.3591565436626174,101,"Rajiv Gandhi International Stadium, Uppal",164
60856,KKR,KXIP,1,26,155,38.45717232572607,1.3591565436626174,96,Maharashtra Cricket Association Stadium,129
3222,KKR,RPS,1,22,182,38.45717232572607,1.3591565436626174,98,Maharashtra Cricket Association Stadium,160
9512,HDC,CSK,3,125,144,32.0,1.0,22,"MA Chidambaram Stadium, Chepauk",19
20213,DC,RR,2,42,141,38.45717232572607,1.3591565436626174,97,Others,99
53249,RR,CSK,0,0,140,38.45717232572607,1.3591565436626174,119,Others,140
23174,RCB,KXIP,2,100,181,38.0,0.0,45,"Punjab Cricket Association Stadium, Mohali",81
15765,KXIP,KKR,3,102,153,27.0,1.0,41,Others,51
66695,KXIP,RPS,3,119,152,29.0,3.0,23,"Punjab Cricket Association Stadium, Mohali",33
10490,KXIP,RCB,1,92,143,50.0,0.0,53,"Punjab Cricket Association Stadium, Mohali",51
75953,RR,DC,0,47,203,38.45717232572607,1.3591565436626174,102,Feroz Shah Kotla,156
57043,RCB,CSK,3,120,138,53.0,2.0,16,Others,18
18619,KKR,CSK,3,170,188,55.0,2.0,11,Others,18
13945,KXIP,RCB,1,91,168,34.0,0.0,48,Others,77
74717,DC,KXIP,0,19,157,38.45717232572607,1.3591565436626174,110,Feroz Shah Kotla,138
36974,DC,MI,3,80,92,28.0,2.0,43,Wankhede Stadium,12
67475,MI,DC,4,120,164,29.0,2.0,22,Feroz Shah Kotla,44
13167,RR,RCB,3,15,133,9.0,2.0,80,Others,118
78758,CSK,KXIP,4,108,164,44.0,0.0,30,Maharashtra Cricket Association Stadium,56
24756,RR,MI,1,9,174,38.45717232572607,1.3591565436626174,108,Sawai Mansingh Stadium,165
43070,MI,CSK,1,47,187,42.0,1.0,88,M Chinnaswamy Stadium,140
68965,KKR,RCB,4,80,185,28.0,2.0,51,M Chinnaswamy Stadium,105
5195,SRH,MI,1,37,138,37.0,1.0,89,"Rajiv Gandhi International Stadium, Uppal",101
49920,DC,RCB,0,7,183,38.45717232572607,1.3591565436626174,116,Feroz Shah Kotla,176
36746,KKR,KXIP,6,95,134,24.0,4.0,28,Eden Gardens,39
53261,RR,CSK,1,10,140,38.45717232572607,1.3591565436626174,108,Others,130
35961,RR,MI,2,12,197,38.45717232572607,1.3591565436626174,101,Wankhede Stadium,185
38171,KKR,HDC,5,124,126,35.0,1.0,8,Others,2
7987,HDC,MI,0,108,154,70.0,0.0,66,Dr DY Patil Sports Academy,46
14387,HDC,CSK,0,61,165,38.45717232572607,1.3591565436626174,95,Others,104
39055,RR,DC,0,41,152,33.0,0.0,82,Feroz Shah Kotla,111
77771,RR,MI,3,181,177,69.0,1.0,12,Wankhede Stadium,-4
85483,RCB,SRH,3,76,179,36.0,0.0,66,M Chinnaswamy Stadium,103
76384,SRH,DC,0,46,166,45.0,0.0,87,"Rajiv Gandhi International Stadium, Uppal",120
60564,RR,SRH,2,90,127,32.0,2.0,36,Others,37
34018,RCB,CSK,1,31,128,38.45717232572607,1.3591565436626174,96,M Chinnaswamy Stadium,97
27535,KXIP,CSK,2,108,188,48.0,2.0,57,"Punjab Cricket Association Stadium, Mohali",80
83967,DC,RR,2,120,196,47.0,1.0,43,Sawai Mansingh Stadium,76
11424,DC,RCB,2,113,154,27.0,2.0,50,M Chinnaswamy Stadium,41
18071,CSK,MI,2,53,147,24.0,0.0,64,Others,94
36004,RR,MI,2,79,197,43.0,0.0,59,Wankhede Stadium,118
53901,KKR,KXIP,7,68,132,27.0,4.0,34,Others,64
82676,CSK,KKR,4,108,170,48.0,2.0,38,Eden Gardens,62
74691,RR,MI,6,132,172,30.0,4.0,15,Sawai Mansingh Stadium,40
1731,MI,GL,1,49,176,42.0,0.0,86,Wankhede Stadium,127
59153,KKR,MI,0,5,168,38.45717232572607,1.3591565436626174,109,Eden Gardens,163
46962,DC,KXIP,3,50,171,37.0,0.0,64,Others,121
81267,KKR,RCB,2,104,210,44.0,1.0,58,M Chinnaswamy Stadium,106
21799,MI,CSK,0,1,180,38.45717232572607,1.3591565436626174,118,Others,179
50083,MI,PWI,2,38,112,31.0,1.0,80,Subrata Roy Sahara Stadium,74
82655,CSK,KKR,3,71,170,27.0,2.0,59,Eden Gardens,99
33648,KTK,CSK,2,77,152,29.0,0.0,44,"MA Chidambaram Stadium, Chepauk",75
53673,CSK,MI,2,69,141,33.0,2.0,63,Others,72
49070,CSK,MI,6,52,139,22.0,2.0,56,Wankhede Stadium,87
40463,RCB,HDC,5,185,181,77.0,2.0,7,M Chinnaswamy Stadium,-4
41125,PWI,RCB,6,107,173,25.0,2.0,27,Subrata Roy Sahara Stadium,66
64371,KXIP,SRH,0,22,185,38.45717232572607,1.3591565436626174,106,"Rajiv Gandhi International Stadium, Uppal",163
